chi,chi_nircam,chi_miri,chi_reduced,chi_reduced_full,offset,offset_reduced_full,run
3.568404,2.829624,6.031005,6.575588,3.53832,115,115,7730
3.427887,2.553917,6.34112,6.74986,3.347744,117,117,7731
1.127587,1.055464,1.367994,0.718994,0.991808,83,83,7732
1.405686,1.419146,1.36082,0.90523,1.321918,96,96,7733
3.356495,2.773552,5.29964,5.77043,3.340529,113,113,7734
3.464112,2.828548,5.582661,5.861526,3.402355,116,116,7735
1.4672,1.344112,1.877495,1.334244,1.342245,92,92,7736
1.532782,1.539623,1.50998,1.09092,1.454733,99,99,7737
3.098388,2.636714,4.6373,5.055282,3.094281,109,109,7738
3.29972,2.86833,4.737689,4.918611,3.256221,113,113,7739
2.063057,1.913098,2.562921,2.14741,1.957427,100,100,7740
2.069583,2.151891,1.795221,1.20639,1.973012,101,101,7741
2.519813,2.428827,2.823101,2.980129,2.533127,94,94,7742
2.373653,2.392008,2.312468,2.265506,2.368076,96,96,7743
2.261184,2.454688,1.616172,1.243144,2.225477,100,100,7744
1.209858,1.063133,1.698942,0.919405,1.035941,90,90,7745
1.767489,1.475937,2.739331,2.666736,1.701223,93,93,7746
1.802262,1.515865,2.756916,2.640922,1.728714,94,94,7747
1.728382,1.476044,2.569509,2.254273,1.623277,95,95,7748
1.194406,1.057306,1.651408,0.883868,1.024493,90,90,7749
1.671327,1.338641,2.780279,2.692747,1.594823,92,92,7750
1.695885,1.350867,2.845945,2.754801,1.616476,93,93,7751
1.632844,1.308231,2.714888,2.44279,1.522877,94,94,7752
2.929075,1.750852,6.856484,6.717661,2.690519,117,117,7753
4.26724,1.955078,11.97445,13.56659,4.15185,126,126,7754
3.417185,1.328576,10.37921,11.24759,3.205146,125,125,7755
1.43346,1.030632,2.776218,2.010977,1.216103,101,101,7756
2.013868,1.733788,2.94747,2.462595,1.87167,106,106,7757
4.305739,2.815945,9.271718,10.33686,4.23882,124,124,7758
3.481565,1.928241,8.659313,9.414314,3.344525,124,124,7759
1.393184,1.14381,2.22443,1.607028,1.231446,89,89,7760
1.814873,1.691792,2.225142,1.694604,1.692324,103,103,7761
4.102637,2.9886,7.816091,8.636615,4.057144,122,122,7762
3.766301,2.517806,7.92795,8.552549,3.659514,124,124,7763
1.281607,1.113155,1.843113,1.132935,1.116898,93,93,7764
1.849268,1.749401,2.182158,1.687154,1.737625,104,104,7765
3.903627,2.999813,6.916339,7.638878,3.877474,119,119,7766
3.856317,2.854279,7.196446,7.693503,3.769808,123,123,7767
1.815976,1.461513,2.99752,2.556576,1.668687,101,101,7768
1.967366,1.86052,2.32352,1.887321,1.865591,106,106,7769
3.681369,2.953969,6.106034,6.767289,3.675408,115,115,7770
3.750836,2.986736,6.297836,6.674735,3.684465,120,120,7771
2.487654,2.063697,3.900842,3.609347,2.356117,109,109,7772
2.390647,2.481576,2.087549,1.947911,2.380612,103,103,7773
3.078762,2.911226,3.637214,3.996301,3.11651,101,101,7774
3.069863,2.983816,3.356687,3.498261,3.081143,104,104,7775
2.950351,3.033854,2.672007,2.358843,2.90615,110,110,7776
1.381078,1.484191,1.037369,0.888744,1.371539,88,88,7777
2.232338,1.787759,3.714269,4.035543,2.213015,101,101,7778
2.483132,1.957697,4.234581,4.619577,2.461296,106,106,7779
2.489611,1.839613,4.656273,5.012802,2.439946,112,112,7780
1.356503,1.456538,1.023055,0.877108,1.346916,88,88,7781
2.119088,1.632576,3.740794,4.082645,2.096102,101,101,7782
2.390293,1.791249,4.387107,4.805872,2.361583,106,106,7783
2.438495,1.702111,4.893107,5.317983,2.386195,112,112,7784
1.284872,0.90154,2.562644,2.936507,1.286534,62,62,7785
1.526339,1.167547,2.722313,3.207896,1.553559,51,51,7786
1.602027,1.260051,2.741947,3.251897,1.636886,49,49,7787
1.636888,1.301524,2.754769,3.275741,1.675024,48,48,7788
1.663171,1.328158,2.779881,3.313517,1.703766,48,48,7789
2.362677,1.35171,5.732568,7.108524,2.440837,36,36,7790
2.65786,0.810238,8.8166,11.07517,2.752253,31,31,7791
2.387035,0.866284,7.456205,9.371493,2.475377,34,34,7792
1.284027,0.902414,2.556069,2.926803,1.285406,62,62,7793
1.528129,1.171548,2.716732,3.200747,1.555451,51,51,7794
1.603694,1.26335,2.738174,3.247204,1.638673,49,49,7795
1.638544,1.304687,2.7514,3.271549,1.676796,48,48,7796
1.664922,1.331444,2.776513,3.309297,1.705633,48,48,7797
2.179478,1.230957,5.341213,6.632153,2.252805,36,36,7798
2.813455,0.795871,9.538734,11.95927,2.907865,31,31,7799
2.781119,0.800849,9.382017,11.76638,2.87541,31,31,7800
1.306233,0.921574,2.588427,2.972165,1.309524,61,61,7801
1.617956,1.274327,2.763385,3.291761,1.656004,49,49,7802
1.71484,1.385371,2.81307,3.393108,1.765213,47,47,7803
1.743092,1.420479,2.81847,3.399557,1.794899,46,46,7804
1.768391,1.445294,2.84538,3.435136,1.821751,46,46,7805
2.034849,1.174453,4.902834,6.135555,2.11304,33,33,7806
2.755838,0.791125,9.30488,11.67145,2.849564,35,35,7807
2.717263,0.788888,9.145179,11.47376,2.81035,35,35,7808
1.748426,1.303413,3.231803,3.901655,1.794973,50,50,7809
2.011192,1.611635,3.343049,4.145198,2.090958,37,37,7810
1.947227,1.536561,3.316115,4.104271,2.022344,35,35,7811
1.974252,1.542421,3.413688,4.225723,2.050073,34,34,7813
2.005489,1.327918,4.264061,5.373598,2.093317,26,26,7814
1.15504,0.886756,2.049318,2.241772,1.14311,73,73,7815
1.171272,0.938271,1.947942,2.05825,1.150159,75,75,7816
2.134608,2.019756,2.517449,3.025117,2.209959,34,34,7817
1.561116,1.293502,2.453162,2.930383,1.603182,29,29,7818
1.498716,1.21973,2.428671,2.900877,1.537785,29,29,7819
1.486471,1.183928,2.494948,2.981749,1.524056,28,28,7821
2.376946,2.541856,1.827247,0.954384,2.241524,51,51,7822
2.144388,2.360025,1.425598,1.398418,2.178099,89,89,7823
2.146858,2.353397,1.458394,1.445324,2.181599,88,88,7824
1.284866,0.901541,2.562613,2.936462,1.286526,62,62,7825
1.285802,0.901576,2.566555,2.941175,1.287446,62,62,7826
1.286756,0.901564,2.570728,2.946414,1.288428,62,62,7827
1.286944,0.901552,2.571586,2.947503,1.288624,62,62,7828
1.526324,1.167554,2.722226,3.207773,1.553541,51,51,7829
1.527442,1.168058,2.725389,3.21145,1.554646,51,51,7830
1.528335,1.167954,2.729606,3.216756,1.555565,51,51,7831
1.528507,1.167948,2.730367,3.217705,1.55574,51,51,7832
1.602021,1.260124,2.741678,3.25152,1.636875,49,49,7833
1.603691,1.262566,2.740776,3.24935,1.638444,49,49,7834
1.604837,1.262859,2.744761,3.254168,1.639593,49,49,7835
1.60503,1.262871,2.745561,3.255135,1.639786,49,49,7836
1.636935,1.301758,2.754194,3.274942,1.675063,49,49,7837
1.637937,1.305912,2.744686,3.260794,1.675754,49,49,7838
1.638699,1.306381,2.746425,3.262466,1.676452,49,49,7839
1.638875,1.306436,2.747005,3.263132,1.676622,49,49,7840
1.663294,1.328706,2.77859,3.311729,1.703872,48,48,7841
1.662687,1.334895,2.755327,3.278969,1.702693,48,48,7842
1.662488,1.335741,2.751643,3.273492,1.702343,48,48,7843
1.662488,1.335839,2.751316,3.272971,1.702324,48,48,7844
2.096745,0.884501,6.137559,7.632815,2.161209,30,30,7845
2.114139,1.010666,5.792381,7.181882,2.178193,32,32,7846
2.254904,1.24722,5.613852,6.949232,2.325979,35,35,7847
2.319288,1.338653,5.588073,6.915909,2.393809,36,36,7848
2.654649,0.809907,8.803792,11.05916,2.748955,31,31,7849
2.65466,0.809545,8.805044,11.06048,2.748911,31,31,7850
2.666939,0.809102,8.859728,11.12954,2.761618,31,31,7851
2.667947,0.808202,8.867097,11.1386,2.762601,31,31,7852
2.384853,0.866313,7.446654,9.359503,2.473133,35,35,7853
2.385548,0.866281,7.449773,9.363393,2.473843,35,35,7854
2.387168,0.866196,7.457074,9.37253,2.475502,34,34,7855
2.387495,0.866152,7.458637,9.374481,2.475836,34,34,7856
1.284021,0.902415,2.556038,2.926759,1.285399,62,62,7857
1.285205,0.902359,2.561358,2.933465,1.286622,62,62,7858
1.286215,0.902309,2.5659,2.93924,1.287674,62,62,7859
1.286411,0.902301,2.566776,2.940351,1.287878,62,62,7860
1.528115,1.171554,2.71665,3.200629,1.555433,51,51,7861
1.529265,1.171585,2.721533,3.206719,1.55661,51,51,7862
1.53016,1.171352,2.726186,3.21264,1.557542,51,51,7863
1.530334,1.171301,2.727111,3.213819,1.557723,51,51,7864
1.603699,1.263404,2.738015,3.246981,1.638675,49,49,7865
1.605316,1.265071,2.739463,3.248085,1.640236,49,49,7866
1.60645,1.265239,2.743821,3.253421,1.641382,49,49,7867
1.60669,1.265252,2.744816,3.254666,1.641627,49,49,7868
1.638578,1.304841,2.751034,3.271039,1.676824,48,48,7869
1.63962,1.308266,2.744132,3.260517,1.677611,49,49,7870
1.640402,1.30867,2.746174,3.262608,1.678334,49,49,7871
1.640567,1.308675,2.746872,3.263435,1.678495,49,49,7872
1.66506,1.331879,2.775662,3.308121,1.705763,48,48,7873
1.664343,1.337259,2.754625,3.278444,1.70451,48,48,7874
1.664218,1.338021,2.751541,3.273799,1.704249,48,48,7875
1.664192,1.338119,2.751101,3.273118,1.7042,48,48,7876
1.987726,0.866132,5.726374,7.129225,2.051042,30,30,7877
1.989531,0.970897,5.384977,6.683602,2.051679,32,32,7878
2.09251,1.154294,5.219897,6.469312,2.159838,35,35,7879
2.139054,1.221798,5.196575,6.439379,2.208908,36,36,7880
2.810367,0.796167,9.524367,11.94154,2.904751,31,31,7881
2.810676,0.796143,9.525788,11.94328,2.90506,31,31,7882
2.810919,0.796232,9.526542,11.94422,2.905312,31,31,7883
2.811624,0.796117,9.52998,11.94846,2.90602,31,31,7884
2.779736,0.800863,9.375978,11.75891,2.874007,31,31,7885
2.780188,0.800834,9.378035,11.76144,2.874463,31,31,7886
2.78095,0.800805,9.381436,11.76564,2.875233,31,31,7887
2.781114,0.8008,9.38216,11.76654,2.875399,31,31,7888
1.306251,0.921579,2.588489,2.972251,1.309544,61,61,7889
1.308656,0.921254,2.599996,2.98703,1.312076,61,61,7890
1.310583,0.92102,2.609125,2.998746,1.314103,61,61,7891
1.310966,0.92097,2.610955,3.001106,1.314509,61,61,7892
1.617975,1.274338,2.763433,3.291837,1.656027,49,49,7893
1.619927,1.273286,2.775395,3.307228,1.658086,49,49,7894
1.621437,1.272387,2.78494,3.319514,1.659681,49,49,7895
1.621742,1.272203,2.786872,3.322008,1.660004,49,49,7896
1.71483,1.38537,2.813031,3.393051,1.765202,47,47,7897
1.716916,1.3846,2.824637,3.407951,1.767396,47,47,7898
1.718561,1.383895,2.834112,3.42013,1.769129,47,47,7899
1.718884,1.383751,2.835992,3.422553,1.76947,47,47,7900
1.743117,1.420544,2.81836,3.399418,1.794926,46,46,7901
1.745901,1.421748,2.826409,3.409251,1.797762,46,46,7902
1.747864,1.421493,2.835766,3.421083,1.799794,46,46,7903
1.748209,1.421369,2.837673,3.423502,1.800151,46,46,7904
1.768512,1.445547,2.845061,3.434713,1.821875,46,46,7905
1.769441,1.449655,2.835392,3.420646,1.822546,46,46,7906
1.770317,1.449931,2.838274,3.423842,1.823373,46,46,7907
1.770528,1.449918,2.839231,3.425006,1.823583,46,46,7908
1.911601,0.874517,5.368545,6.725885,1.981533,28,28,7909
1.888367,0.970878,4.946666,6.181479,1.956667,30,30,7910
1.964604,1.120769,4.777387,5.967375,2.037694,32,32,7911
1.999175,1.171192,4.759121,5.945357,2.074412,33,33,7912
2.754214,0.791098,9.297934,11.66286,2.847918,35,35,7913
2.75491,0.791111,9.300906,11.66654,2.848625,35,35,7914
2.755658,0.791101,9.304184,11.67058,2.84938,35,35,7915
2.755869,0.791111,9.305062,11.67167,2.849594,35,35,7916
2.715427,0.788941,9.137047,11.46369,2.808489,35,35,7917
2.716226,0.788906,9.140626,11.46812,2.809297,35,35,7918
2.717158,0.788882,9.144745,11.47321,2.810242,35,35,7919
2.717274,0.788882,9.145247,11.47383,2.810359,35,35,7920
1.748614,1.303321,3.232926,3.903138,1.795178,50,50,7921
1.780425,1.259155,3.51799,4.26973,1.828724,49,49,7922
1.792939,1.228743,3.673592,4.469772,1.841911,49,49,7923
1.79499,1.223377,3.700364,4.504198,1.844073,49,49,7924
2.011326,1.611456,3.344224,4.1467,2.091097,37,37,7925
2.051708,1.591802,3.584728,4.455904,2.13366,37,37,7926
2.071164,1.576343,3.72057,4.630586,2.154173,37,37,7927
2.074278,1.573381,3.743937,4.660638,2.157457,37,37,7928
1.947395,1.536487,3.317086,4.105509,2.022519,35,35,7929
1.989135,1.526421,3.531515,4.380802,2.066439,35,35,7930
2.011052,1.518156,3.654037,4.538102,2.089498,35,35,7931
2.014705,1.516593,3.675077,4.565116,2.09334,35,35,7932
1.916804,1.492982,3.329545,4.116463,1.989316,34,34,7933
1.958084,1.485562,3.533158,4.377764,2.032735,34,34,7934
1.980254,1.479465,3.649549,4.527104,2.056045,34,34,7935
1.983941,1.478246,3.669589,4.552814,2.059921,34,34,7936
1.974792,1.542597,3.415442,4.22794,2.050635,34,34,7937
2.020064,1.536477,3.632018,4.506367,2.098348,34,34,7938
2.041752,1.528704,3.751909,4.660433,2.121194,34,34,7939
2.045169,1.527059,3.772201,4.686508,2.124793,34,34,7940
1.89126,1.171201,4.291454,5.399876,1.971221,25,25,7941
1.859259,1.468028,3.163363,3.869334,1.922329,29,29,7942
1.952443,1.445467,3.642366,4.530627,2.029146,28,28,7943
1.994081,1.376244,4.053538,5.088993,2.078656,27,27,7944
1.135791,0.89945,1.923596,2.054134,1.117903,74,74,7945
1.137006,0.896329,1.939264,2.067439,1.11789,74,74,7946
1.144023,0.890026,1.990683,2.144058,1.127275,74,74,7947
1.152052,0.887401,2.034221,2.217721,1.139084,73,73,7948
1.16105,0.951132,1.860776,1.94673,1.139489,75,75,7949
1.163508,0.948832,1.879092,1.964055,1.140902,76,76,7950
1.158763,0.940944,1.884827,1.949348,1.131723,76,76,7951
1.168156,0.939026,1.931923,2.032508,1.145901,76,76,7952
2.136041,2.010085,2.555893,3.072886,2.211156,34,34,7953
2.645566,1.28929,7.166486,8.986771,2.74557,28,28,7954
2.764474,1.136145,8.192236,10.3057,2.870926,26,26,7955
2.784101,1.117198,8.340446,10.49649,2.891659,25,25,7956
1.557523,1.291242,2.445125,2.919732,1.599335,29,29,7957
1.841034,1.250562,3.809277,4.661011,1.895782,29,29,7958
1.924631,1.228972,4.243495,5.215416,1.983164,28,28,7959
1.937185,1.225086,4.310851,5.301466,1.996293,28,28,7960
1.496914,1.218212,2.425921,2.89716,1.535851,29,29,7961
1.718793,1.192419,3.473371,4.235351,1.768109,28,28,7962
1.786806,1.18352,3.79776,4.649273,1.839203,28,28,7963
1.797394,1.181902,3.849034,4.714704,1.85027,28,28,7964
1.471365,1.192101,2.402246,2.867538,1.509076,29,29,7965
1.671413,1.16763,3.350689,4.079631,1.718549,28,28,7966
1.732406,1.161349,3.63593,4.44357,1.78231,28,28,7967
1.742026,1.160213,3.681401,4.501583,1.792364,28,28,7968
1.483729,1.17873,2.500392,2.987823,1.520991,28,28,7969
1.686775,1.166574,3.420779,4.164649,1.733778,28,28,7970
1.741109,1.163263,3.667264,4.479339,1.790629,28,28,7971
1.749177,1.162451,3.704928,4.527403,1.799064,28,28,7972
2.370349,2.502042,1.931372,1.106063,2.237937,52,52,7973
2.789903,2.987029,2.132817,1.192907,2.6476,46,46,7974
2.946775,3.246079,1.949092,0.973011,2.816039,44,44,7975
2.983971,3.338082,1.803604,0.853848,2.868092,42,42,7976
2.114468,2.368705,1.26701,1.230883,2.153441,86,86,7977
1.902887,2.165308,1.028148,0.874771,1.921153,88,88,7978
1.873977,2.125725,1.034817,0.873249,1.88877,89,89,7979
1.846214,2.087925,1.040513,0.858844,1.855396,90,90,7980
2.108278,2.349414,1.30449,1.285028,2.148044,85,85,7981
1.885897,2.138524,1.043809,0.901674,1.904525,87,87,7982
1.859278,2.102833,1.047428,0.896181,1.874548,88,88,7983
1.834035,2.068915,1.051103,0.879879,1.843962,89,89,7984
1.279804,1.012913,2.169441,2.255087,1.247919,70,70,7985
1.926221,1.270421,4.112224,4.62824,1.905684,64,64,7986
2.59854,1.331231,6.822901,8.272767,2.644495,54,54,7987
2.768403,1.286862,7.706872,9.48708,2.838255,50,50,7988
1.416376,1.22759,2.045663,2.103936,1.393385,59,59,7989
1.50935,1.012944,3.164038,3.342203,1.453614,59,59,7990
2.19523,1.058214,5.985283,7.172162,2.214907,46,46,7991
2.424145,1.019632,7.105857,8.72332,2.477086,41,41,7992
1.487112,1.36812,1.88375,1.902041,1.469132,57,57,7993
1.133352,0.938348,1.783365,1.441089,1.033461,67,67,7994
1.734417,1.031836,4.076354,4.640937,1.714639,50,50,7995
2.001337,0.987375,5.381212,6.478796,2.026292,43,43,7996
1.502695,1.423401,1.76701,1.740282,1.483351,57,57,7997
0.990816,0.934257,1.179347,0.535029,0.858727,80,80,7998
1.404002,1.017431,2.692571,2.757726,1.346676,57,57,7999
1.691885,1.025345,3.913684,4.529462,1.688286,48,48,8000
1.476785,1.431177,1.628812,1.529175,1.449717,57,57,8001
1.67013,1.598322,1.909493,1.336995,1.548881,100,100,8002
1.112418,0.953471,1.642242,1.271877,1.01371,66,66,8003
1.433643,1.073607,2.633761,2.783962,1.397188,54,54,8004
1.339214,1.435133,1.01948,0.596513,1.276475,76,76,8005
1.672777,1.720291,1.514397,1.138679,1.610256,90,90,8006
1.698682,1.763228,1.483529,1.039089,1.626229,93,93,8007
1.422351,1.466343,1.27571,0.775351,1.335615,87,87,8008
1.218853,0.945304,2.130681,2.41068,1.222537,56,56,8009
1.362465,1.091171,2.266777,1.444233,1.157966,96,96,8010
1.049148,0.951525,1.374558,1.25321,1.0086,78,78,8011
2.54806,0.785704,8.42258,10.58874,2.640331,34,34,8012
1.197641,0.939826,2.057024,2.309541,1.198961,57,57,8013
1.239476,1.066124,1.817316,1.043886,1.061917,92,92,8014
1.281429,0.897997,2.559537,3.086518,1.312042,69,69,8015
2.566611,0.791171,8.484743,10.66738,2.659643,34,34,8016
1.280886,1.012943,2.174029,2.261755,1.249205,69,69,8017
1.931854,1.271146,4.134213,4.657577,1.911822,64,64,8018
2.606536,1.33226,6.854125,8.313688,2.653071,54,54,8019
2.776349,1.287708,7.738485,9.528316,2.846742,50,50,8020
1.417839,1.228925,2.047553,2.10706,1.395059,59,59,8021
1.512428,1.013543,3.17538,3.357629,1.457019,59,59,8022
2.201398,1.058613,6.01068,7.205789,2.221592,46,46,8023
2.430724,1.019765,7.133923,8.760299,2.48419,41,41,8024
1.488615,1.369853,1.884488,1.903761,1.470863,57,57,8025
1.134107,0.938571,1.785894,1.444864,1.034356,67,67,8026
1.738371,1.032164,4.092394,4.662722,1.719026,50,50,8027
2.006124,0.987069,5.402973,6.508113,2.031591,43,43,8028
1.50417,1.425135,1.767622,1.741933,1.48507,57,57,8029
0.991153,0.934841,1.178858,0.534435,0.859089,80,80,8030
1.406153,1.017955,2.700145,2.768482,1.349136,57,57,8031
1.695051,1.025332,3.927449,4.548574,1.691891,48,48,8032
1.478014,1.432562,1.629522,1.531136,1.451211,57,57,8033
1.674473,1.603467,1.911159,1.339566,1.55354,100,100,8034
1.113264,0.953731,1.64504,1.276399,1.014776,66,66,8035
1.435595,1.073524,2.642497,2.796718,1.399534,54,54,8036
1.331757,1.427566,1.012393,0.585564,1.268268,76,76,8037
1.662038,1.707973,1.508922,1.132486,1.599097,90,90,8038
1.685171,1.748753,1.473231,1.02798,1.612391,93,93,8039
1.421775,1.465975,1.274443,0.774745,1.335202,87,87,8040
2.26452,0.810472,7.111345,8.93598,2.34773,41,41,8041
1.008116,0.972349,1.127338,0.904934,0.959595,73,73,8042
2.208086,0.790436,6.933587,8.727754,2.292091,44,44,8043
2.666126,0.774581,8.971277,11.26383,2.759033,34,34,8044
2.329009,0.806942,7.402564,9.2977,2.413302,39,39,8045
1.181084,0.920245,2.050547,2.374788,1.195429,66,66,8046
2.386822,0.786408,7.721538,9.711702,2.474977,40,40,8047
2.718309,0.776358,9.191478,11.5368,2.812118,33,33,8048
1.349705,1.00716,2.491522,2.713238,1.329932,66,66,8049
2.377223,1.336428,5.846538,6.923453,2.393433,58,58,8050
3.153896,1.382339,9.059087,11.19806,3.239367,47,47,8051
3.304426,1.325269,9.901617,12.34778,3.410609,44,44,8052
1.505716,1.317356,2.133582,2.259046,1.495514,56,56,8053
1.745813,1.052903,4.055514,4.541152,1.712842,53,53,8054
2.630949,1.083914,7.787732,9.551761,2.685939,40,40,8055
2.880276,1.035035,9.031083,11.25556,2.968647,36,36,8056
1.571041,1.479083,1.877567,1.93377,1.565105,54,54,8057
1.184957,0.956934,1.945033,1.669201,1.091687,64,64,8058
2.000027,1.051757,5.160928,6.099436,2.006723,45,45,8059
2.334162,0.980278,6.847108,8.434185,2.390477,38,38,8060
1.579208,1.527666,1.751014,1.763493,1.572282,54,54,8061
1.016635,0.973044,1.161938,0.509454,0.885338,80,80,8062
1.554046,1.046201,3.246862,3.528586,1.515841,52,52,8063
1.906005,1.011363,4.888147,5.863549,1.929344,42,42,8064
1.544706,1.52351,1.61536,1.560758,1.530557,55,55,8065
2.035936,2.020857,2.086197,1.58106,1.937652,105,105,8066
1.176635,0.982457,1.823898,1.547553,1.089367,63,63,8067
1.561896,1.067906,3.208527,3.606165,1.548117,49,49,8068
1.458878,1.597199,0.997807,0.555919,1.4002,80,80,8069
1.767322,1.823504,1.580047,1.256573,1.716247,91,91,8070
1.782732,1.885824,1.439093,1.036797,1.725198,94,94,8071
1.6034,1.713538,1.236272,0.774892,1.535957,90,90,8072
1.116475,0.947191,1.680751,1.828157,1.113861,66,66,8073
1.431199,0.926313,3.114154,3.845615,1.478613,63,63,8074
2.196202,0.80685,6.827372,8.600923,2.281405,47,47,8075
2.573146,0.77897,8.553733,10.74904,2.665199,38,38,8076
1.081593,0.978165,1.426351,1.449769,1.067388,70,70,8077
1.420108,0.916284,3.099519,3.820084,1.465652,62,62,8078
2.296245,0.802007,7.277039,9.162519,2.383725,44,44,8079
2.60536,0.780851,8.687055,10.91443,2.698015,38,38,8080
1.634054,0.939216,3.950181,4.707197,1.652077,50,50,8081
4.786101,1.306877,16.38351,20.79475,4.993773,29,29,8082
5.344644,1.143078,19.34986,24.61437,5.583593,22,22,8083
5.396496,1.11421,19.67078,25.02211,5.637327,21,21,8084
1.606897,1.515696,1.910898,2.071517,1.620851,48,48,8085
2.455529,1.219463,6.575751,7.808247,2.465989,42,42,8086
4.024972,1.107472,13.74998,17.37441,4.185001,26,26,8087
4.411609,0.986791,15.82767,20.1375,4.609897,21,21,8088
1.61844,1.68791,1.386871,1.366208,1.627047,49,49,8089
