chi_full(39),chi_nircam(30),chi_miri(9),chi_miri_wo_shadow(7),chi_full_wo_shadow(37),nircam_offset,run
79.60875,39.63918,39.969576,24.7275,64.36668,92,451
71.170242,38.81541,32.354829,18.979359,57.79474,87,452
79.7589,39.56562,40.193262,24.966025,64.531663,92,453
71.959953,38.76366,33.196284,19.691735,58.455412,88,454
79.72263,39.50688,40.215771,25.040624,64.547499,92,455
72.419373,38.74131,33.678054,20.120226,58.861524,88,456
79.624467,39.46233,40.162131,25.048604,64.510943,92,457
72.749079,38.72724,34.021836,20.435485,59.162741,88,458
79.379118,39.40146,39.977649,24.968748,64.370195,91,459
73.06923,38.71353,34.355718,20.757373,59.470914,88,460
77.312001,39.11445,38.197539,23.958844,63.073308,90,461
73.99977,38.66352,35.336241,21.868714,60.532222,88,462
76.558872,39.02157,37.537281,23.574691,62.596267,89,463
74.363094,38.65368,35.709417,22.267931,60.92161,88,464
74.518041,46.94019,27.577854,14.729204,61.669417,84,465
79.886625,43.21716,36.669474,21.845439,65.062613,89,466
74.476194,46.85706,27.619137,14.748811,61.605851,84,467
79.888692,43.2093,36.67941,21.852663,65.061947,89,468
74.409114,46.71654,27.692577,14.786254,61.502769,84,469
79.901874,43.19667,36.705204,21.873187,65.069828,90,470
74.352798,46.60239,27.750411,14.81662,61.419001,84,471
79.914003,43.18812,36.725868,21.890981,65.079115,90,472
74.309703,46.5078,27.801918,14.845761,61.353548,84,473
79.930305,43.1832,36.747108,21.909916,65.093138,90,474
